"placeId","cid","title","street","city","state","categoryName","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJD4uGXguB0IkRHSVoR6NRdxM","1402679570668725533","Ollie's Bargain Outlet","723 S Meadow St","Ithaca","New York","Discount store","false","803",,"33","false","Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.","false","https://www.google.com/maps/place/Ollie's+Bargain+Outlet/@42.4311734,-76.5064999,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b5e868b0f:0x137751a34768251d!8m2!3d42.4311734!4d-76.5064999!16s%2Fg%2F1hg4t2ck2?hl=en&entry=ttu","77","4.4","42.4311734","-76.5064999"
"ChIJhVjRxpBx2okRqnyXPslp_2U","7349709429951397034","Gorges Graphics","Ed Hill Rd","Freeville","New York","Embroidery shop","false","0",,"1","false",,"false","https://www.google.com/maps/place/Gorges+Graphics/@42.5190955,-76.3356366,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7190c6d15885:0x65ff69c93e977caa!8m2!3d42.5190955!4d-76.3356366!16s%2Fg%2F11s8gvvf8b?hl=en&entry=ttu","91",,"42.5190955","-76.3356366"
"ChIJU_bocl2C0IkRrNRmhnk5dqo","12283068227808318636","ReUse MegaCenter","Triphammer Marketplace Triphammer Shopping Center, 2255 N Triphammer Rd","Ithaca","NY","Second hand store","false","232",,"70","false",,"false","https://www.google.com/maps/place/ReUse+MegaCenter/@42.4802667,-76.4801424,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825d72e8f653:0xaa7639798666d4ac!8m2!3d42.4802667!4d-76.4801424!16s%2Fg%2F1tc_m3h4?hl=en&entry=ttu","94","4.4","42.4802667","-76.4801424"
"ChIJtXh_OI6B0IkRVbuhCHBFwBM","1423213829732547413","Fontana's Shoes","401 Eddy St","Ithaca","New York","Shoe store","false","108",,"9","false","Long-standing shoe store with many styles of footwear, repairs & accessories like socks & hats.","false","https://www.google.com/maps/place/Fontana's+Shoes/@42.4417567,-76.487237,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e387f78b5:0x13c0457008a1bb55!8m2!3d42.4417567!4d-76.487237!16s%2Fg%2F1thx0dz0?hl=en&entry=ttu","99","4.8","42.4417567","-76.487237"
"ChIJoe0NE22GwokR5NFNGT4EJ48","10315218136274424292","Spirit Halloween","40 Catherwood Rd","Ithaca","New York","Costume store","true","46","$$","30","false","Seasonal chain with Halloween & fancy dress costumes for all ages, plus accessories & decor.","false","https://www.google.com/maps/place/Spirit+Halloween/@42.4841601,-76.4901718,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2866d130deda1:0x8f27043e194dd1e4!8m2!3d42.4841601!4d-76.4901718!16s%2Fg%2F1263qmbd9?hl=en&entry=ttu","114","4","42.4841601","-76.4901718"
"ChIJ_ykrfpyB0IkRtivZ8cok5Cc","2874462916228754358","One World Market","171 E State St #101","Ithaca","New York","Gift shop","false","28",,"22","false","Retailer selling fair-trade crafts & housewares from Asia, Africa, Latin America & the Middle East.","false","https://www.google.com/maps/place/One+World+Market/@42.439297,-76.496965,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7e2b29ff:0x27e424caf1d92bb6!8m2!3d42.439297!4d-76.496965!16s%2Fg%2F1tj4j0lc?hl=en&entry=ttu","106","4.8","42.439297","-76.496965"
"ChIJQzw6toJ52okRkSJvGtv_WBU","1538260589253436049","Dollar General","1408 Dryden Rd","Freeville","New York","Dollar store","false","35",,"13","false","Bargain retail chain selling a range of household goods, groceries, beauty products & more.","false","https://www.google.com/maps/place/Dollar+General/@42.4716309,-76.4020364,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7982b63a3c43:0x1558ffdb1a6f2291!8m2!3d42.4716309!4d-76.4020364!16s%2Fg%2F11m_gvy96c?hl=en&entry=ttu","101","3.9","42.4716309","-76.4020364"
"ChIJwZUtfJuB0IkRFqCAigfBdfk","17975485725851820054","Finger Lakes Running Co","700 Cascadilla St","Ithaca","New York","Running store","false","80",,"27","false",,"false","https://www.google.com/maps/place/Finger+Lakes+Running+Co/@42.4444544,-76.5093644,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b7c2d95c1:0xf975c1078a80a016!8m2!3d42.4444544!4d-76.5093644!16s%2Fg%2F1tf6n5fb?hl=en&entry=ttu","90","4.8","42.4444544","-76.5093644"
"ChIJ3dOTZJuB0IkRH9A7PaHnmXU","8474058853577379871","The Outdoor Store","206 E State St","Ithaca","New York","Sporting goods store","false","115",,"14","false",,"false","https://www.google.com/maps/place/The+Outdoor+Store/@42.4397368,-76.4963781,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6493d3dd:0x7599e7a13d3bd01f!8m2!3d42.4397368!4d-76.4963781!16s%2Fg%2F1th0zbbm?hl=en&entry=ttu","89","2.2","42.4397368","-76.4963781"
"ChIJnWQCp12C0IkR2vcCks1Y53o","8856144832188577754","Big Lots","2309 N Triphammer Rd","Ithaca","New York","Discount store","false","192","$","34","false","Chain selling a range of products such as housewares, grocery items & furniture.","false","https://www.google.com/maps/place/Big+Lots/@42.4832496,-76.4809799,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825da702649d:0x7ae758cd9202f7da!8m2!3d42.4832496!4d-76.4809799!16s%2Fg%2F1v6p9tzm?hl=en&entry=ttu","88","4.1","42.4832496","-76.4809799"
"ChIJKaOTClqC0IkRvPJQp1FGNrs","13490047050348294844","Bath & Body Works","40 Catherwood Rd","Ithaca","New York","Beauty supply store","false","83","$$","17","false","Chain with housebrand lotions & soaps in a range of scents, plus candles & home fragrances.","false","https://www.google.com/maps/place/Bath+%26+Body+Works/@42.4839897,-76.4906616,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0xbb364651a750f2bc!8m2!3d42.4839897!4d-76.4906616!16s%2Fg%2F1whdkbbr?hl=en&entry=ttu","84","4.6","42.4839897","-76.4906616"
"ChIJAUyYYAuB0IkRB6A2Hz3RNBs","1960421798259892231","Five Below","744 S Meadow St","Ithaca","New York","Variety store","false","150","$","34","false","Teen-oriented retail chain for a large assortment of games, snacks, jewelry, room decor & more.","false","https://www.google.com/maps/place/Five+Below/@42.4292653,-76.5103423,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b60984c01:0x1b34d13d1f36a007!8m2!3d42.4292653!4d-76.5103423!16s%2Fg%2F11b8_ykh95?hl=en&entry=ttu","86","4.3","42.4292653","-76.5103423"
"ChIJbx35RJyB0IkRTah_qd4jtAk","699223281382697037","Sunny Days Of Ithaca","On The Ithaca Commons, 171 E State St","Ithaca","New York","Souvenir store","false","79",,"121","false",,"false","https://www.google.com/maps/place/Sunny+Days+Of+Ithaca/@42.4394279,-76.4969274,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c44f91d6f:0x9b423dea97fa84d!8m2!3d42.4394279!4d-76.4969274!16s%2Fg%2F1s04bsc_v?hl=en&entry=ttu","76","4.4","42.4394279","-76.4969274"
"ChIJSxgjK5CB0IkRZBREBr-hH2k","7574950940076414052","Demon Hogs","108 W Lewis St","Ithaca","New York","Clothing store","true","0",,"1","false",,"false","https://www.google.com/maps/place/Demon+Hogs/@42.4496583,-76.5003381,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081902b23184b:0x691fa1bf06441464!8m2!3d42.4496583!4d-76.5003381!16s%2Fg%2F11t7t_43_g?hl=en&entry=ttu","67",,"42.4496583","-76.5003381"
"ChIJfxFEQU1x2okR19sOtd1Qa1Q","6083044634849631191","Tuxedos to Go","681 Bone Plain Rd","Freeville","New York","Tuxedo shop","true","0",,"3","false",,"false","https://www.google.com/maps/place/Tuxedos+to+Go/@42.529275,-76.442913,17z/data=!3m1!4b1!4m6!3m5!1s0x89da714d4144117f:0x546b50ddb50edbd7!8m2!3d42.529275!4d-76.442913!16s%2Fg%2F1hhhnscm6?hl=en&entry=ttu","66",,"42.529275","-76.442913"
"ChIJad5TRtmB0IkRY0WvpakpCV4","6775992922961560931","Indigo Rose","109 A E State St","Ithaca","New York","Boutique","true","3",,"1","false",,"false","https://www.google.com/maps/place/Indigo+Rose/@42.4394132,-76.4984943,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081d94653de69:0x5e0929a9a5af4563!8m2!3d42.4394132!4d-76.4984943!16s%2Fg%2F11g0w1whbw?hl=en&entry=ttu","65","3.7","42.4394132","-76.4984943"
"ChIJq6qL2YSA0IkRs2qeaDkGn3o","8835787837562317491","Fine Character","3102 Van Dorn Corners Rd","Ithaca","New York","Clothing store","false","0",,,"false",,"false","https://www.google.com/maps/place/Fine+Character/@42.4873267,-76.592821,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08084d98baaab:0x7a9f0639689e6ab3!8m2!3d42.4873267!4d-76.592821!16s%2Fg%2F11hj4wkk9t?hl=en&entry=ttu","54",,"42.4873267","-76.592821"
"ChIJV0mJi6x22okRL0uSKNWFu-M","16409856817809738543","Village Stitch","106 S Main St","Groton","New York","Embroidery shop","false","8",,"34","false",,"false","https://www.google.com/maps/place/Village+Stitch/@42.5841607,-76.3656966,17z/data=!3m1!4b1!4m6!3m5!1s0x89da76ac8b894957:0xe3bb85d528924b2f!8m2!3d42.5841607!4d-76.3656966!16s%2Fg%2F1pw3x9185?hl=en&entry=ttu","43","4.9","42.5841607","-76.3656966"
"ChIJAQBw7JqB0IkRmIbdajCSaJA","10405727675688519320","Barracuda Brand","416 E State St","Ithaca","New York","Clothing store","false","0",,"1","false",,"false","https://www.google.com/maps/place/Barracuda+Brand/@42.4396646,-76.4926762,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819aec700001:0x906892306add8698!8m2!3d42.4396646!4d-76.4926762!16s%2Fg%2F11s30k0bz1?hl=en&entry=ttu","29",,"42.4396646","-76.4926762"
"ChIJEbP9AMiB0IkRg-bwzBKmDpc","10884819949079029379","Sparks and Embers","118 W Green St Suite 3","Ithaca","New York","Boutique","false","6",,"3","false",,"false","https://www.google.com/maps/place/Sparks+and+Embers/@42.4387846,-76.5000813,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081c800fdb311:0x970ea612ccf0e683!8m2!3d42.4387846!4d-76.5000813!16s%2Fg%2F11hkrc_7pb?hl=en&entry=ttu","23","5","42.4387846","-76.5000813"
"ChIJ49ut4cV32okRof5kOngzmm8","8041796676092231329","Clothing Closet","160 Main St","Groton","New York","Clothing store","true","0",,"1","false",,"false","https://www.google.com/maps/place/Clothing+Closet/@42.5895335,-76.3676897,17z/data=!3m1!4b1!4m6!3m5!1s0x89da77c5e1addbe3:0x6f9a33783a64fea1!8m2!3d42.5895335!4d-76.3676897!16s%2Fg%2F11sx373zhl?hl=en&entry=ttu","21",,"42.5895335","-76.3676897"
"ChIJ0a7QDlqC0IkRbdKEjpv0aXo","8820850294130004589","Michaels","40 Catherwood Rd Suite G04","Ithaca","New York","Craft store","false","574",,"50","false","Chain retailer carrying art & hobby supplies plus home decor (most offer classes & custom framing).","false","https://www.google.com/maps/place/Michaels/@42.4844854,-76.4903485,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0ed0aed1:0x7a69f49b8e84d26d!8m2!3d42.4844854!4d-76.4903485!16s%2Fg%2F11c4bmsmyn?hl=en&entry=ttu","13","4.3","42.4844854","-76.4903485"
"ChIJjQFmo2x72okRQfaHCMF3EFk","6417761139958478401","Walgreens","79 North St","Dryden","New York","Drug store","false","6",,"3","false","Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.","false","https://www.google.com/maps/place/Walgreens/@42.4973181,-76.2988203,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7b6ca366018d:0x591077c10887f641!8m2!3d42.4973181!4d-76.2988203!16s%2Fg%2F11qsqdv1kv?hl=en&entry=ttu","19","2.7","42.4973181","-76.2988203"
"ChIJxbpuNfCB0IkRpquboJUtbE8","5722999347148991398","Sneakers Tweaker",,,,"Fashion accessories store","false","0",,"2","false",,"false","https://www.google.com/maps/place/Sneakers+Tweaker/@42.442703,-76.4983749,13z/data=!3m1!4b1!4m6!3m5!1s0x89d081f0356ebac5:0x4f6c2d95a09baba6!8m2!3d42.442703!4d-76.498375!16s%2Fg%2F11mn16dh65?hl=en&entry=ttu","19",,"42.442703","-76.498375"
"ChIJ1VGbT5yB0IkRuG2JB-3uhwA","38261823657045432","Jenn & Andy's","124 S Cayuga St","Ithaca","New York","Gift shop","true","0",,"1","false",,"false","https://www.google.com/maps/place/Jenn+%26+Andy's/@42.4388765,-76.4992035,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c4f9b51d5:0x87eeed07896db8!8m2!3d42.4388765!4d-76.4992035!16s%2Fg%2F1q67dj7_r?hl=en&entry=ttu","40",,"42.4388765","-76.4992035"
"ChIJZWMkkd2d0IkRyyIrt7ItlyA","2348395976297489099","Just Bee U Boutique",,,,"Second-hand Clothing Shop","false","0",,,"false",,"false","https://www.google.com/maps/place/Just+Bee+U+Boutique/@42.442703,-76.4983749,13z/data=!3m1!4b1!4m6!3m5!1s0x89d09ddd91246365:0x20972db2b72b22cb!8m2!3d42.442703!4d-76.498375!16s%2Fg%2F11mwsn5syd?hl=en&entry=ttu","9",,"42.442703","-76.498375"
"ChIJC0TuuGDmCicRmhbl-wUJFng","8653113655344567962","Jolly's Variety Shop",,,,"Boutique","false","0",,,"false",,"false","https://www.google.com/maps/place/Jolly's+Variety+Shop/@42.5446605,-76.4134925,11z/data=!3m1!4b1!4m6!3m5!1s0x270ae660b8ee440b:0x78160905fbe5169a!8m2!3d42.5446605!4d-76.4134925!16s%2Fg%2F11s3zgfd3h?hl=en&entry=ttu","8",,"42.5446605","-76.4134925"
"ChIJpyftPXN32okRQLyx_AOwmwI","187937340636904512","JPS Clothing",,,,"Custom T-shirt Shop","false","0",,"2","false",,"false","https://www.google.com/maps/place/JPS+Clothing/@42.5868925,-76.360702,14z/data=!3m1!4b1!4m6!3m5!1s0x89da77733ded27a7:0x29bb003fcb1bc40!8m2!3d42.5868924!4d-76.360702!16s%2Fg%2F11qqmn89h2?hl=en&entry=ttu","3",,"42.5868924","-76.360702"
"ChIJj44jkieD0IkRLaXRSzZwG58","11464880654904304941","Instant Replay Sports","1767 E Shore Dr","Ithaca","New York","Sporting Goods Shop","false","1",,"10","false",,"false","https://www.google.com/maps/place/Instant+Replay+Sports/@42.5182568,-76.503315,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0832792238e8f:0x9f1b70364bd1a52d!8m2!3d42.5182568!4d-76.503315!16s%2Fg%2F1v9t_wx_?hl=en&entry=ttu","18","5","42.5182568","-76.503315"
"ChIJAxUveiqd0IkRTYtJuG7gDDY","3894734543911488333","Dollar General","1989 E Shore Dr","Lansing","New York","Pound Shop","false","131","£","37","false","Bargain retail chain selling a range of household goods, groceries, beauty products & more.","false","https://www.google.com/maps/place/Dollar+General/@42.5326855,-76.5017159,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09d2a7a2f1503:0x360ce06eb8498b4d!8m2!3d42.5326855!4d-76.5017159!16s%2Fg%2F11c5_7br_7?hl=en&entry=ttu","3","4.2","42.5326855","-76.5017159"
"ChIJqaRvPtd_0IkRo3Ee72ba9js","4320881028141838755","Goldenrod Depot","1774 Danby Rd","Ithaca","New York","Gift shop","false","1",,"12","false",,"false","https://www.google.com/maps/place/Goldenrod+Depot/@42.358362,-76.4836453,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07fd73e6fa4a9:0x3bf6da66ef1e71a3!8m2!3d42.358362!4d-76.4836453!16s%2Fg%2F11vd3363rc?hl=en&entry=ttu","12","5","42.358362","-76.4836453"
"ChIJ6-zVmZZ62okRH86fj3eCO00","5565185214568713759","The Movie House & More","20 W Main St","Dryden","New York","Novelty shop","false","5",,"5","false",,"false","https://www.google.com/maps/place/The+Movie+House+%26+More/@42.4907497,-76.2983958,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9699d5eceb:0x4d3b82778f9fce1f!8m2!3d42.4907497!4d-76.2983958!16s%2Fg%2F11h9x3m5sc?hl=en&entry=ttu","16","4.6","42.4907497","-76.2983958"
"ChIJN754QoZ62okRvLv-VSfgXqw","12420611281885510588","Klein's Archery & Outdoor Store","119 Freeville Rd","Dryden","New York","Archery Shop","false","23",,"3","false",,"false","https://www.google.com/maps/place/Klein's+Archery+%26+Outdoor+Store/@42.4984391,-76.3130994,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a864278be37:0xac5ee02755febbbc!8m2!3d42.4984391!4d-76.3130994!16s%2Fg%2F1tdqvjj6?hl=en&entry=ttu","22","5","42.4984391","-76.3130994"
"ChIJ9WayZJd62okRGDdrG6GTuYk","9924125574046627608","Kinney Drugs","44 North St","Dryden","New York","Chemist","false","24",,"10","false",,"false","https://www.google.com/maps/place/Kinney+Drugs/@42.4954369,-76.2973676,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9764b266f5:0x89b993a11b6b3718!8m2!3d42.4954369!4d-76.2973676!16s%2Fg%2F1w4f92sc?hl=en&entry=ttu","10","3.8","42.4954369","-76.2973676"
"ChIJsza2SPaP0IkRKzbTA1Nimyo","3070155679669106219","Kinney Drugs","2100 Trumansburg Rd","Trumansburg","New York","Drug store","false","27",,"9","false",,"false","https://www.google.com/maps/place/Kinney+Drugs/@42.5336369,-76.6430555,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08ff648b636b3:0x2a9b625303d3362b!8m2!3d42.5336369!4d-76.6430555!16s%2Fg%2F1td7_1rb?hl=en&entry=ttu","4","3.5","42.5336369","-76.6430555"
"ChIJKaOTClqC0IkRS0Bz4LBWUmA","6940705293411237963","Shoe Dept.","The Shops At Ithaca Mall, 40 Catherwood Rd A02","Ithaca","New York","Shoe store","false","56","€","19","false","Retail chain stocking casual, dress & athletic shoes for men, women & kids, including name brands.","false","https://www.google.com/maps/place/Shoe+Dept./@42.4825675,-76.4905071,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0x605256b0e073404b!8m2!3d42.4825675!4d-76.4905071!16s%2Fg%2F1tm0v44v?hl=en&entry=ttu","11","4.2","42.4825675","-76.4905071"
"ChIJ2ej9Y-6D0IkRn432rrxTwd4","16051202616779509151","Behind the Willows Store","40 Catherwood Rd STE E04","Ithaca","New York","Metaphysical supply store","false","22",,"135","false",,"false","https://www.google.com/maps/place/Behind+the+Willows+Store/@42.4835813,-76.4913708,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083ee63fde8d9:0xdec153bcaef68d9f!8m2!3d42.4835813!4d-76.4913708!16s%2Fg%2F11j867qvkt?hl=en&entry=ttu","30","4.7","42.4835813","-76.4913708"
"ChIJgxRMpVmC0IkR5Q9iZiPzynU","8487863781100228581","BJ's Wholesale Club","40 Graham Rd W","Ithaca","New York","Warehouse club","false","115","$$","27","false","Membership-only retail chain offering bulk groceries, electronics & more in a warehouse-like space.","false","https://www.google.com/maps/place/BJ's+Wholesale+Club/@42.4863856,-76.4922597,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08259a54c1483:0x75caf32366620fe5!8m2!3d42.4863856!4d-76.4922597!16s%2Fg%2F1hc62g1xg?hl=en&entry=ttu","37","4.2","42.4863856","-76.4922597"
"ChIJIV6M19eB0IkRA6OpT2AYsCQ","2643639783198925571","Walgreens","330 Pine Tree Rd","Ithaca","New York","Drug store","false","47",,"13","false","Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.","false","https://www.google.com/maps/place/Walgreens/@42.4377748,-76.4657981,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081d7d78c5e21:0x24b018604fa9a303!8m2!3d42.4377748!4d-76.4657981!16s%2Fg%2F1tf43ylr?hl=en&entry=ttu","16","2.4","42.4377748","-76.4657981"
"ChIJWSyZ45eB0IkRxRKmrBnNA2g","7495059715029078725","One Stop Kicks","107 S Cayuga St","Ithaca","New York","Shoe store","false","88",,"15","false",,"false","https://www.google.com/maps/place/One+Stop+Kicks/@42.4391161,-76.4987344,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08197e3992c59:0x6803cd19aca612c5!8m2!3d42.4391161!4d-76.4987344!16s%2Fg%2F11p5drqq6w?hl=en&entry=ttu","7","4.9","42.4391161","-76.4987344"
"ChIJq-COM3aB0IkRhHbQP-Mc9bc","13255532840588703364","Aurora Shoe Repair","111 N Plain St","Ithaca","New York","Shoe repair shop","false","60",,"11","false",,"false","https://www.google.com/maps/place/Aurora+Shoe+Repair/@42.4399026,-76.5036734,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08176338ee0ab:0xb7f51ce33fd07684!8m2!3d42.4399026!4d-76.5036734!16s%2Fg%2F1td6hg77?hl=en&entry=ttu","17","4.5","42.4399026","-76.5036734"
"ChIJdefnUeOB0IkRPKSiwDfneJ4","11419131081838994492","BodyGear en' Pointe","110 W Green St","Ithaca","New York","Dance store","true","7",,"3","false",,"false","https://www.google.com/maps/place/BodyGear+en'+Pointe/@42.4387902,-76.4995605,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081e351e7e775:0x9e78e737c0a2a43c!8m2!3d42.4387902!4d-76.4995605!16s%2Fg%2F11h5rgq6nq?hl=en&entry=ttu","35","5","42.4387902","-76.4995605"
"ChIJ7_080XiB0IkR5lWh_eJ8gpc","10917425761059165670","Instant Replay Sports","2255 N Triphammer Rd","Ithaca","New York","Sporting goods store","false","73",,"29","false",,"false","https://www.google.com/maps/place/Instant+Replay+Sports/@42.4795464,-76.4819355,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08178d13cfdef:0x97827ce2fda155e6!8m2!3d42.4795464!4d-76.4819355!16s%2Fg%2F1w15_d_n?hl=en&entry=ttu","20","4.5","42.4795464","-76.4819355"
"ChIJuQI26P-D0IkRrPwNo1sLzyQ","2652351193750043820","Dollar Tree","2309 N Triphammer Rd #16A","Ithaca","New York","Pound Shop","false","11",,"14","false","Chain offering a mix of household items, beauty products, food & more at discount prices.","false","https://www.google.com/maps/place/Dollar+Tree/@42.4833588,-76.4813308,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083ffe83602b9:0x24cf0b5ba30dfcac!8m2!3d42.4833588!4d-76.4813308!16s%2Fg%2F11fpgnhjbs?hl=en&entry=ttu","16","5","42.4833588","-76.4813308"
"ChIJ3cJjGECC0IkR9Z14yx-o7Co","3093031898607820277","Ace Northeast Hardware","2309 N Triphammer Rd","Ithaca","New York","Hardware Shop","false","164","££","78","false",,"false","https://www.google.com/maps/place/Ace+Northeast+Hardware/@42.4833628,-76.4835765,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082401863c2dd:0x2aeca81fcb789df5!8m2!3d42.4833628!4d-76.4835765!16s%2Fg%2F12hm6ryqw?hl=en&entry=ttu","14","4.7","42.4833628","-76.4835765"
"ChIJAQAApFCC0IkRRZ3gUp4tQ9s","15799522075764366661","CVS","40 Catherwood Rd","Ithaca","New York","Chemist","false","1",,"1","false","Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.","false","https://www.google.com/maps/place/CVS/@42.4851754,-76.4911625,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08250a4000001:0xdb432d9e52e09d45!8m2!3d42.4851754!4d-76.4911625!16s%2Fg%2F11mr350w6b?hl=en&entry=ttu","13","5","42.4851754","-76.4911625"
"ChIJI4A-hpyB0IkRFroje77YgEY","5080298692295244310","Mockingbird Paperie","The Commons, 144 E State St","Ithaca","New York","Stationery store","false","57",,"30","false",,"false","https://www.google.com/maps/place/Mockingbird+Paperie/@42.4397371,-76.4974779,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c863e8023:0x4680d8be7b23ba16!8m2!3d42.4397371!4d-76.4974779!16s%2Fg%2F1tf9zd9l?hl=en&entry=ttu","13","4.5","42.4397371","-76.4974779"
"ChIJJ-wmdEmB0IkRLRFytbcKlhk","1843672881594241325","P&L Supply","112 Dryden Rd","Ithaca","New York","Gift shop","false","27",,"46","false",,"false","https://www.google.com/maps/place/P%26L+Supply/@42.4417668,-76.4861764,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081497426ec27:0x19960ab7b572112d!8m2!3d42.4417668!4d-76.4861764!16s%2Fg%2F11snnb7ytj?hl=en&entry=ttu","12","5","42.4417668","-76.4861764"
"ChIJJRADS3aB0IkRgcGWFZkry9A","15045166916653465985","Ithacamade","The Dewitt Mall, 215 N Cayuga St","Ithaca","New York","Gift shop","false","12",,"4","false",,"false","https://www.google.com/maps/place/Ithacamade/@42.4409809,-76.4988765,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081764b031025:0xd0cb2b991596c181!8m2!3d42.4409809!4d-76.4988765!16s%2Fg%2F1ttpc8g_?hl=en&entry=ttu","9","4.7","42.4409809","-76.4988765"
"ChIJwbbI-JyB0IkRcDYA0uNHNOU","16515904777280829040","Handwork, Ithaca's Artisan Cooperative","102 W State St","Ithaca","New York","Gift shop","false","67",,"33","false",,"false","https://www.google.com/maps/place/Handwork,+Ithaca's+Artisan+Cooperative/@42.439689,-76.499281,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf8c8b6c1:0xe53447e3d2003670!8m2!3d42.439689!4d-76.499281!16s%2Fg%2F1tp0fn7b?hl=en&entry=ttu","8","4.8","42.439689","-76.499281"
"ChIJ02Gqg5yB0IkRDsd3DMLoaHQ","8388210226108024590","American Crafts by Robbie Dein","158 E State St","Ithaca","New York","Gift shop","false","68",,"33","false",,"false","https://www.google.com/maps/place/American+Crafts+by+Robbie+Dein/@42.43977,-76.496984,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c83aa61d3:0x7468e8c20c77c70e!8m2!3d42.43977!4d-76.496984!16s%2Fg%2F1tmz7xnj?hl=en&entry=ttu","7","4.5","42.43977","-76.496984"
"ChIJXy35SBV92okRu5e1N6kXmjc","4006540834051037115","Sweet Caroline Gifts & Decor","2713 Slaterville Rd","Slaterville Springs","New York","Gift shop","false","21",,"75","false",,"false","https://www.google.com/maps/place/Sweet+Caroline+Gifts+%26+Decor/@42.3938754,-76.3460232,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7d1548f92d5f:0x379a17a937b597bb!8m2!3d42.3938754!4d-76.3460232!16s%2Fg%2F11rfxgssjy?hl=en&entry=ttu","6","4.9","42.3938754","-76.3460232"
"ChIJ0eaY_RWB0IkRUJRPU80KaS8","3416273669319529552","The Brain Shoppe","210 E State St","Ithaca","New York","Gift shop","false","137",,"71","false",,"false","https://www.google.com/maps/place/The+Brain+Shoppe/@42.4397849,-76.4961495,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08115fd98e6d1:0x2f690acd534f9450!8m2!3d42.4397849!4d-76.4961495!16s%2Fg%2F11h3ynrdvn?hl=en&entry=ttu","3","5","42.4397849","-76.4961495"
"ChIJh1qctnCA0IkRFgN7z4Mja9c","15522539589691179798","Ithaca gift shop","1465 Danby Rd","Ithaca","New York","Corporate office","false","0",,"15","false",,"false","https://www.google.com/maps/place/Ithaca+gift+shop/@42.3784269,-76.4896431,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08070b69c5a87:0xd76b2383cf7b0316!8m2!3d42.3784269!4d-76.4896431!16s%2Fg%2F1x6q2qxj?hl=en&entry=ttu","2",,"42.3784269","-76.4896431"
"ChIJjQiWSKuJ0IkR6PPSQM1ykSk","2995301453059519464","The Sunshines Creative Designs","215 N Cayuga St","Ithaca","New York","Rock shop","false","12",,"28","false",,"false","https://www.google.com/maps/place/The+Sunshines+Creative+Designs/@42.4409584,-76.4986892,17z/data=!3m1!4b1!4m6!3m5!1s0x89d089ab4896088d:0x299172cd40d2f3e8!8m2!3d42.4409584!4d-76.4986892!16s%2Fg%2F11bbt9kj68?hl=en&entry=ttu","34","5","42.4409584","-76.4986892"
