stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
4322,4322,"Freeville Park and Ride",,42.5120162964,-76.350533,,,0,,0
4325,4325,"Rte 38 @ Fall Creek Rd",,42.5138397217,-76.346809,,,0,,0
4326,4326,"Rte38 @ Main (Freeville)",,42.5139808655,-76.346893,,,0,,0
4328,4328,"Railroad @ Main (Freeville)",,42.513874054,-76.346474,,,0,,0
4335,4335,"Groton Rd @ Peruville",,42.5480804443,-76.361519,,,0,,0
4336,4336,"Groton Rd @ Peruville",,42.5483932495,-76.361771,,,0,,0
4351,4351,"Groton High School",,42.5806236267,-76.369049,,,0,,0
4352,4352,"Groton High School",,42.5806427002,-76.369202,,,0,,0
4355,4355,"Peru Rd @ Hamilton Square",,42.5833969116,-76.368423,,,0,,0
4356,4356,"Peru Rd @ Hamilton Square",,42.5834274292,-76.368568,,,0,,0
4359,4359,"South @ Main (Groton)",,42.5849304199,-76.365761,,,0,,0
4360,4360,"Main @ South (Groton)",,42.5850868225,-76.36573,,,0,,0
4361,4361,"Main @ Railroad (Groton)",,42.5863380432,-76.366043,,,0,,0
4362,4362,"Main @ Railroad (Groton)",,42.5864830017,-76.366241,,,0,,0
4365,4365,"Groton Express Mart",,42.5875358582,-76.366852,,,0,,0
4375,4375,"Groton Town Hall",,42.5899505615,-76.369118,,,0,,0
4378,4378,"Main @ Groton Park N Ride",,42.590045929,-76.367752,,,0,,0
4387,4387,"Cortland St @ Cayuga",,42.590713501,-76.368065,,,0,,0
4505,4505,"Dryden Rd @ Game Farm",,42.4508323669,-76.449585,,,0,,0
4506,4506,"Dryden Rd @ Game Farm",,42.4510002136,-76.449409,,,0,,0
4509,4509,"Dryden Rd @ Forest Home",,42.453086853,-76.444336,,,0,,0
4510,4510,"Dryden Rd @ Forest Home",,42.4531555176,-76.444397,,,0,,0
4511,4511,"933 Dryden Rd - Varna Auto",,42.4541969299,-76.440651,,,0,,0
4512,4512,"Varna",,42.4542922974,-76.440674,,,0,,0
4515,4515,"Dryden Rd @ Mt Pleasant",,42.4558181763,-76.436302,,,0,,0
4516,4516,"Dryden Rd @ Freese",,42.4559516907,-76.436256,,,0,,0
4517,4517,"1062 Dryden Rd - Pineridge Apts",,42.4592781067,-76.430199,,,0,,0
4518,4518,"1062 Dryden Rd - Pineridge Apts",,42.4593505859,-76.430244,,,0,,0
4521,4521,"Dryden Rd @ Turkey Hill",,42.4602508545,-76.427536,,,0,,0
4522,4522,"Dryden Rd @ Turkey Hill",,42.4604263306,-76.427246,,,0,,0
4527,4527,"Dryden Rd @ Baker Hill",,42.4673500061,-76.410881,,,0,,0
4528,4528,"Dryden Rd @ Baker Hill",,42.4674110413,-76.410957,,,0,,0
4537,4537,"Main St @ Dryden Rd (Etna)",,42.4769287109,-76.387047,,,0,,0
4538,4538,"Dryden Rd @ Main St (Etna)",,42.4761810303,-76.387283,,,0,,0
4539,4539,"Main St @ Dryden Rd (Etna)",,42.4764862061,-76.387291,,,0,,0
4540,4540,"Dryden Rd @ Main St (Etna)",,42.4764671326,-76.386917,,,0,,0
4543,4543,"Dryden Rd @ Mineah",,42.4806365967,-76.373871,,,0,,0
4544,4544,"Dryden Rd @ Kirk",,42.4808349609,-76.373444,,,0,,0
4549,4549,"Lower Creek @ Pickney",,42.4769439697,-76.40641,,,0,,0
4550,4550,"Lower Creek @ Pinckney",,42.4771194458,-76.406097,,,0,,0
4553,4553,"Creekwood Apts",,42.4795684814,-76.399712,,,0,,0
4554,4554,"Creekwood Apts",,42.4795951843,-76.399765,,,0,,0
4561,4561,"Etna Rd @ Pinckney",,42.4871673584,-76.409721,,,0,,0
4562,4562,"Etna @ Pinckney",,42.4872398376,-76.409447,,,0,,0
4563,4563,"Pinckney @ Etna Rd",,42.4871444702,-76.409523,,,0,,0
4565,4565,"Etna Rd @ Wood",,42.487743,-76.392734,,,0,,0
4568,4568,"Lower Creek @ Etna Ln",,42.4854469299,-76.385246,,,0,,0
4569,4569,"Main @ Etna Ln - Etna Mills Apts",,42.485332489,-76.383629,,,0,,0
4570,4570,"Main @ Etna Ln - Etna Mills Apts",,42.4853172302,-76.383759,,,0,,0
4572,4572,"Lower Creek @ Creek Rd",,42.4830441044,-76.3883,,,0,,0
4707,4707,"Dryden Rd @ Yellowbarn",,42.4869918823,-76.343086,,,0,,0
4708,4708,"Dryden Rd @ Johnson",,42.4870986938,-76.343109,,,0,,0
4709,4709,"Dryden Rd @ Irish Settlement",,42.4895744324,-76.328468,,,0,,0
4710,4710,"Dryden Rd @ George",,42.489692688,-76.328056,,,0,,0
4713,4713,"W Main @ Hilton (Dryden)",,42.4900970459,-76.311264,,,0,,0
4714,4714,"W Main @ Hilton (Dryden)",,42.4901885986,-76.311302,,,0,,0
4715,4715,"Main @ Rochester (Dryden)",,42.490322113,-76.303551,,,0,,0
4716,4716,"Main @ Rochester (Dryden)",,42.4904518127,-76.303452,,,0,,0
4717,4717,"Dryden Village - Post Office",,42.4904518127,-76.299393,,,0,,0
4718,4718,"Dryden Village - Main @ Library",,42.4905509949,-76.299408,,,0,,0
4723,4723,"South @ Union",,42.4893493652,-76.2976,,,0,,0
4724,4724,"South @ Union",,42.4893455505,-76.297714,,,0,,0
4728,4728,"South @ Ferguson",,42.483341217,-76.297333,,,0,,0
4732,4732,"Dryden Harford Rd @ Beam Hill",,42.4722671509,-76.294868,,,0,,0
4733,4733,"Keith at Jim Schug Trail",,42.4691314697,-76.289116,,,0,,0
4734,4734,"Rt 38 @ Keith",,42.4687919617,-76.291672,,,0,,0
4735,4735,"Keith @ Lake",,42.4700050354,-76.283508,,,0,,0
4737,4737,"Lake @ Kimberly",,42.4803962708,-76.290596,,,0,,0
4749,4749,"36 North St - Dunkin Donuts",,42.4948577881,-76.297844,,,0,,0
4750,4750,"43 North St - Valero",,42.4947547913,-76.298004,,,0,,0
4751,4751,"North @ Lee",,42.4979820251,-76.297989,,,0,,0
4752,4752,"North @ Freeville",,42.4984054565,-76.298218,,,0,,0
4755,4755,"North @ Brightday",,42.5007095337,-76.298172,,,0,,0
4756,4756,"North @ Brightday",,42.5008163452,-76.298302,,,0,,0
4773,4773,"Poets Landing Apartments",,42.4984016418,-76.309402,,,0,,0
4776,4776,"Dryden Central School",,42.4985046387,-76.309319,,,0,,0
4779,4779,"Freeville Rd @ Lewis",,42.4980430603,-76.302422,,,0,,0
4780,4780,"Freeville Rd @ Enterprise",,42.4981613159,-76.302177,,,0,,0
4783,4783,"TC3",,42.502784729,-76.288277,,,0,,0
4787,4787,"TC3 Dorms",,42.4998168945,-76.284431,,,0,,0
503,503,"Clinton @ Fayette",,42.4367218018,-76.50267,,,0,,0
504,504,"Clinton @ Fayette",,42.4367980957,-76.502449,,,0,,0
511,511,"Clinton West Plaza",,42.4366035461,-76.506348,,,0,,0
512,512,"Clinton @ Corn",,42.4366874695,-76.505882,,,0,,0
519,519,"Plain @ Center",,42.4354438782,-76.503685,,,0,,0
520,520,"Plain @ Center",,42.4356117249,-76.503777,,,0,,0
523,523,"Plain @ Wood",,42.4326820374,-76.50354,,,0,,0
524,524,"Plain @ Wood",,42.4328193665,-76.503647,,,0,,0
527,527,"215 Elmira Rd - Pudgies",,42.429901123,-76.504684,,,0,,0
528,528,"214 Elmira Rd - Ithaca ReUse",,42.4299812317,-76.504814,,,0,,0
531,531,"Meadow @ Wood",,42.4325332642,-76.507942,,,0,,0
532,532,"Meadow @ Wood",,42.4323196411,-76.508133,,,0,,0
535,535,"Titus Towers",,42.4317893982,-76.504509,,,0,,0
541,541,"Wegmans",,42.4349441528,-76.509613,,,0,,0
543,543,"HomeGoods",,42.4323654175,-76.509804,,,0,,0
545,545,"South Meadow Marketplace",,42.4304275513,-76.50988,,,0,,0
547,547,"Fairgrounds Memorial Parkway at Lowes",,42.4299659729,-76.511955,,,0,,0
549,549,"WalMart",,42.4288444519,-76.513329,,,0,,0
551,551,"Walmart South Entrance",,42.4271316528,-76.511909,,,0,,0
5525,5525,"318 Pine Tree - Equestrian Center",,42.4340362549,-76.463066,,,0,,0
5526,5526,"318 Pine Tree - Equestrian Center",,42.4340438843,-76.463264,,,0,,0
5530,5530,"Honness @ Pine Tree",,42.4297142029,-76.462929,,,0,,0
5531,5531,"Pine Tree @ Honness",,42.4298820496,-76.462433,,,0,,0
5532,5532,"Pine Tree @ Honness",,42.4298400879,-76.462563,,,0,,0
5536,5536,"Honness at Ithaca Recreation Way",,42.4296035767,-76.467056,,,0,,0
5538,5538,"Snyder Hill @ Pew Trail",,42.430644989,-76.461349,,,0,,0
5539,5539,"Snyder Hill @ Pew Trail",,42.4306144714,-76.461426,,,0,,0
5541,5541,"Snyder Hill @ Sugarbush",,42.4293708801,-76.459671,,,0,,0
5542,5542,"Snyder Hill @ Sugarbush",,42.4293251038,-76.459396,,,0,,0
5545,5545,"Regency @ Snyder Hill",,42.4261283875,-76.455276,,,0,,0
5546,5546,"Snyder Hill @ Regency",,42.4262771606,-76.455353,,,0,,0
5548,5548,"Snyder Hill @ Hungerford Hill",,42.4250907898,-76.453789,,,0,,0
5549,5549,"Snyder Hill @ Dove",,42.4239120483,-76.45105,,,0,,0
5552,5552,"Skyvue @ Snyder Hill",,42.4229011536,-76.448456,,,0,,0
5559,5559,"Eastern Heights @ Sharlene",,42.4232978821,-76.452621,,,0,,0
5560,5560,"Eastern Heights @ Landmark",,42.424369812,-76.454544,,,0,,0
5561,5561,"Eastern Heights @ Joanne",,42.4249916077,-76.456482,,,0,,0
559,559,"Meadow at Ithaca Shopping Plaza",,42.42943573,-76.507767,,,0,,0
561,561,"Elmira @ Meadow",,42.4275665283,-76.508827,,,0,,0
562,562,"Meadow @ Elmira",,42.4286193848,-76.508163,,,0,,0
564,564,"Elmira Rd @ Walmart",,42.4265518188,-76.511276,,,0,,0
565,565,"323 Elmira Rd - Byrne Dairy",,42.4261245728,-76.511551,,,0,,0
567,567,"359 Elmira Rd - Fairfield Inn",,42.4230422974,-76.515701,,,0,,0
568,568,"366 Elmira Rd - Speedway",,42.4228782654,-76.516205,,,0,,0
569,569,"Elmira @ Spencer",,42.4200019836,-76.519447,,,0,,0
570,570,"Elmira @ Spencer",,42.4197387695,-76.520027,,,0,,0
5707,5707,"Slaterville Rd @ Honness",,42.4295158386,-76.472298,,,0,,0
5708,5708,"Slaterville Rd @ Honness",,42.4293670654,-76.472244,,,0,,0
571,571,"Elmira @ Buttermilk",,42.4178085327,-76.522888,,,0,,0
5710,5710,"Honness @ Slaterville Rd",,42.4294166565,-76.471939,,,0,,0
5711,5711,"Rt79 @ Tower View",,42.426196,-76.467179,,,0,,0
5712,5712,"Slaterville Rd @ Tower View",,42.4262046814,-76.467339,,,0,,0
5715,5715,"Slaterville Rd @ Lois - Commonland",,42.4242477417,-76.464165,,,0,,0
5716,5716,"Slaterville Rd @ Lois - Commonland",,42.4241828918,-76.464195,,,0,,0
5719,5719,"Pine Tree @ Slaterville Rd",,42.4232444763,-76.46151,,,0,,0
572,572,"Elmira @ Buttermilk",,42.4177703857,-76.523399,,,0,,0
5720,5720,"Pine Tree @ Slaterville Rd",,42.4225769043,-76.46154,,,0,,0
5721,5721,"Slaterville Rd @ Park Ln",,42.417725,-76.454047,,,0,,0
5729,5729,"Slaterville Rd @ German Cross",,42.4053115845,-76.429245,,,0,,0
5730,5730,"Slaterville Rd @ German Cross",,42.405418396,-76.429626,,,0,,0
5733,5733,"Slaterville Rd @ Brooktondale Rd",,42.4027709961,-76.423897,,,0,,0
5734,5734,"Slaterville Rd @ Brooktondale",,42.4028015137,-76.424408,,,0,,0
5736,5736,"Brooktondale @ Slaterville Rd",,42.4024581909,-76.423737,,,0,,0
5737,5737,"Slaterville Rd @ Bessemer Hill",,42.3961601257,-76.408714,,,0,,0
5738,5738,"Slaterville Rd @ Bessemer Hill",,42.3960914612,-76.40905,,,0,,0
5741,5741,"Slaterville Rd @ Landon",,42.3954963684,-76.397835,,,0,,0
5742,5742,"Slaterville Rd @ Landon",,42.3954658508,-76.398033,,,0,,0
5743,5743,"Slaterville Rd @ Snyder Hill",,42.3954620361,-76.382034,,,0,,0
5744,5744,"Slaterville Rd @ Snyder Hill",,42.3953742981,-76.382385,,,0,,0
5745,5745,"Slaterville Rd @ Thomas",,42.3944168091,-76.375069,,,0,,0
5746,5746,"Slaterville Rd @ Lounsberry",,42.3943557739,-76.37532,,,0,,0
5748,5748,"Slaterville Rd @ Ellis Hollow",,42.3935966492,-76.367424,,,0,,0
5749,5749,"Slaterville Rd @ Ellis Hollow",,42.3936920166,-76.366982,,,0,,0
5752,5752,"Slaterville Rd @ Boiceville",,42.3937530518,-76.362991,,,0,,0
5753,5753,"Slaterville Rd @ Boiceville",,42.3938407898,-76.362694,,,0,,0
5754,5754,"Boiceville @ Slaterville Rd",,42.3936882019,-76.362801,,,0,,0
5759,5759,"Caroline Town Hall",,42.3939857483,-76.349709,,,0,,0
5760,5760,"Caroline Town Hall",,42.3938980103,-76.349716,,,0,,0
5771,5771,"Caroline Turn-Around",,42.3775634766,-76.280907,,,0,,0
5779,5779,"Brooktondale Rd @ Besemer",,42.3886413574,-76.408112,,,0,,0
5780,5780,"Brooktondale Rd @ Besemer",,42.3886947632,-76.408585,,,0,,0
5785,5785,"Brooktondale Store",,42.3815536499,-76.396744,,,0,,0
5786,5786,"Brooktondale Store",,42.3814888,-76.396805,,,0,,0
5787,5787,"Brooktondale Park and Ride",,42.3810043335,-76.393372,,,0,,0
5788,5788,"Brooktondale Park and Ride",,42.3809242249,-76.393486,,,0,,0
5792,5792,"Valley @ Boiceville",,42.3858261108,-76.360313,,,0,,0
5794,5794,"Boiceville @ Valley",,42.3859596252,-76.36013,,,0,,0
5795,5795,"Boiceville Cottages",,42.3881835938,-76.361778,,,0,,0
5796,5796,"Boiceville Cottages",,42.3882369995,-76.361893,,,0,,0
6321,6321,"Danby Rd @ King",,42.4072227478,-76.502945,,,0,,0
6322,6322,"Danby Rd @ King",,42.4080657959,-76.503189,,,0,,0
6329,6329,"Danby Rd @ Comfort",,42.3943901062,-76.497513,,,0,,0
6330,6330,"Danby Rd @ Comfort",,42.3945465088,-76.497833,,,0,,0
6337,6337,"Danby Rd @ Muzzy",,42.380821228,-76.491165,,,0,,0
6338,6338,"Danby Rd @ Muzzy",,42.3809776306,-76.491463,,,0,,0
6343,6343,"Danby Rd @ Miller",,42.3677253723,-76.486862,,,0,,0
6344,6344,"Danby Rd @ Miller",,42.3676261902,-76.487091,,,0,,0
6349,6349,"Danby Fire Station",,42.3582382202,-76.483131,,,0,,0
6350,6350,"Danby Fire Station",,42.3582878113,-76.483368,,,0,,0
6351,6351,"Danby Town Hall Park and Ride",,42.3541984558,-76.4814,,,0,,0
6352,6352,"Danby Town Hall Park and Ride",,42.3540992737,-76.481598,,,0,,0
6353,6353,"Danby Rd @ Bald Hill",,42.3523750305,-76.480721,,,0,,0
6354,6354,"Danby Rd @ Bald Hill",,42.3525047302,-76.480965,,,0,,0
6357,6357,"Danby Rd @ Michigan Hollow",,42.3498458862,-76.478836,,,0,,0
6358,6358,"Danby Rd @ Michigan Hollow",,42.3499031067,-76.479202,,,0,,0
6363,6363,"Danby Rd @ Steam Mill",,42.3433761597,-76.466331,,,0,,0
6364,6364,"Danby Rd @ Steam Mill",,42.3434562683,-76.466766,,,0,,0
6367,6367,"South Danby Park and Ride",,42.3393821716,-76.458618,,,0,,0
6368,6368,"South Danby Park and Ride",,42.339214325,-76.458702,,,0,,0
6374,6374,"Hillview Terrace MHC",,42.3278999329,-76.440941,,,0,,0
6511,6511,"West Danby Rd @ Decker",,42.3876533508,-76.553864,,,0,,0
6515,6515,"West Danby Rd @ Melody - Meadowbrook Par",,42.3818588257,-76.553596,,,0,,0
6519,6519,"West Danby Rd @ Shelter Valley",,42.3739624023,-76.551369,,,0,,0
6524,6524,"Newfield Depot @ W Danby",,42.3686027527,-76.552292,,,0,,0
6532,6532,"Newfield Depot @ Valley Manor",,42.3687210083,-76.555298,,,0,,0
661,661,"Green @ Meadow",,42.4383087158,-76.508499,,,0,,0
663,663,"State/MLK @ Meadow",,42.4392166138,-76.507942,,,0,,0
664,664,"State/MLK @ Meadow",,42.4392967224,-76.50808,,,0,,0
665,665,"State/MLK @ Fulton",,42.4391555786,-76.509888,,,0,,0
668,668,"State @ Fulton",,42.4392433167,-76.511024,,,0,,0
669,669,"State/MLK @ Inlet Island",,42.4404029846,-76.514183,,,0,,0
6711,6711,"Elmira Rd @ Five Mile",,42.4135322571,-76.533424,,,0,,0
6712,6712,"Elmira Rd @ Five Mile",,42.4137535095,-76.533295,,,0,,0
6713,6713,"Elmira Rd @ 7 Mile",,42.4086227417,-76.541237,,,0,,0
6714,6714,"Elmira Rd @ 7 Mile",,42.4086227417,-76.541496,,,0,,0
6717,6717,"Elmira Rd @ Enfield Falls",,42.4034881592,-76.546204,,,0,,0
6718,6718,"Elmira Rd @ Enfield Falls",,42.4037284851,-76.546303,,,0,,0
672,672,"Seneca @ Fulton",,42.4400863647,-76.511139,,,0,,0
6720,6720,"Elmira Rd @ Enfield Creek Overpass",,42.3970108032,-76.546852,,,0,,0
6721,6721,"Elmira Rd @ Enfield Creek Overpass",,42.3979949951,-76.545906,,,0,,0
673,673,"Buffalo @ Fulton",,42.4408531189,-76.510956,,,0,,0
6742,6742,"Elmira Rd @ Burdge Hill",,42.3665237427,-76.586296,,,0,,0
676,676,"Buffalo @ Taughannock",,42.440952301,-76.51329,,,0,,0
6767,6767,"Newfield Depot @ Mill",,42.3638458252,-76.585739,,,0,,0
6775,6775,"Newfield-Town Hall",,42.3625030518,-76.589577,,,0,,0
6779,6779,"Main @ Bridge",,42.3620033264,-76.590652,,,0,,0
6781,6781,"Main @ Pearl",,42.3610610962,-76.592247,,,0,,0
6784,6784,"Newfield Central School",,42.3592720032,-76.597198,,,0,,0
6787,6787,"Main @ Vankirk",,42.354309082,-76.601784,,,0,,0
6789,6789,"Elmira Rd @ Main",,42.3523788452,-76.60833,,,0,,0
679,679,"State/MLK at Inlet Island",,42.4405174255,-76.514015,,,0,,0
703,703,"Chestnut @ Sunrise",,42.4434776306,-76.517685,,,0,,0
704,704,"Chestnut @ Sunrise",,42.443447113,-76.517815,,,0,,0
705,705,"Chestnut Hill Apts",,42.4417076111,-76.518036,,,0,,0
706,706,"Chestnut Hill Apts",,42.4417114258,-76.518082,,,0,,0
709,709,"Chestnut @ Elm - LACS",,42.4386482239,-76.519127,,,0,,0
710,710,"Chestnut @ Hook - LACS",,42.438911438,-76.519119,,,0,,0
713,713,"Elm @ West Village Pl",,42.4366912842,-76.522141,,,0,,0
715,715,"West Village Parking Lot",,42.4354362488,-76.523033,,,0,,0
717,717,"Haller @ Elm",,42.436466217,-76.526009,,,0,,0
718,718,"Haller @ Elm",,42.4363517761,-76.526062,,,0,,0
719,719,"Haller @ Hook",,42.4393043518,-76.526093,,,0,,0
720,720,"Hook @ Haller",,42.4394798279,-76.526062,,,0,,0
721,721,"Warren Pl @ Hook",,42.4396781921,-76.523865,,,0,,0
722,722,"Warren Pl @ Hook",,42.4396018982,-76.523926,,,0,,0
725,725,"Warren Pl @ Sunrise",,42.4438018799,-76.524429,,,0,,0
726,726,"Warren Pl @ Sunrise",,42.4439468384,-76.524521,,,0,,0
729,729,"Warren Pl @ Hector",,42.4487113953,-76.52636,,,0,,0
730,730,"Warren Pl @ Hector",,42.4482383728,-76.526108,,,0,,0
731,731,"Hector @ Warren Pl",,42.4486732483,-76.526627,,,0,,0
732,732,"Mecklenburg Rd @ Conifer Dr",,42.448513031,-76.530502,,,0,,0
733,733,"Mecklenburg Rd @ Conifer Dr",,42.4484100342,-76.53067,,,0,,0
736,736,"Linderman Creek Apts",,42.4494285583,-76.53054,,,0,,0
737,737,"Linderman Creek Apts",,42.4496879578,-76.530815,,,0,,0
738,738,"Conifer Village",,42.4511222839,-76.532227,,,0,,0
744,744,"Hector @ N Taylor",,42.4509239197,-76.520851,,,0,,0
745,745,"Hector @ Fairview Terrace",,42.4519042969,-76.521545,,,0,,0
747,747,"413 Hector St",,42.4460945129,-76.517021,,,0,,0
748,748,"412 Hector St",,42.4460868835,-76.517151,,,0,,0
767,767,"Campbell @ Hector",,42.4525604248,-76.523338,,,0,,0
768,768,"Campbell @ Hector",,42.4525222778,-76.523407,,,0,,0
773,773,"Campbell @ Hopkins",,42.4565505981,-76.524567,,,0,,0
774,774,"Campbell @ Hopkins",,42.4564208984,-76.524551,,,0,,0
779,779,"Cliff @ Vinegar Hill",,42.4497375488,-76.517723,,,0,,0
780,780,"Cliff @ Vinegar Hill",,42.4498291016,-76.517883,,,0,,0
785,785,"Trumansburg Rd @ Hopkins",,42.4569473267,-76.524277,,,0,,0
786,786,"Trumansburg Rd @ Hopkins",,42.4568939209,-76.524384,,,0,,0
900,900,"Cayuga @ Cascadilla",,42.4448013306,-76.499306,,,0,,0
901,901,"Cayuga @ Cascadilla",,42.4444961548,-76.499207,,,0,,0
903,903,"Cascadilla @ Cayuga",,42.4445533752,-76.499466,,,0,,0
905,905,"Tompkins @ Cayuga",,42.4483261108,-76.499641,,,0,,0
906,906,"Cayuga @ Tompkins",,42.4484558105,-76.49955,,,0,,0
907,907,"Cayuga @ Tompkins",,42.4482727051,-76.499428,,,0,,0
911,911,"Cayuga @ Lincoln",,42.451877594,-76.499657,,,0,,0
913,913,"Lincoln @ Cayuga",,42.4519424438,-76.499893,,,0,,0
914,914,"Lincoln @ Cayuga",,42.4520111084,-76.499565,,,0,,0
918,918,"Dey @ Lincoln",,42.4511871338,-76.503075,,,0,,0
920,920,"Lincoln @ Dey",,42.4512290955,-76.502823,,,0,,0
925,925,"Tioga @ Falls",,42.4527320862,-76.497536,,,0,,0
926,926,"Falls @ Tioga",,42.4528083801,-76.497498,,,0,,0
927,927,"Cascadilla @ Third",,42.4444885254,-76.503532,,,0,,0
928,928,"Third @ Cascadilla",,42.4445533752,-76.503677,,,0,,0
929,929,"Third @ Hancock",,42.4463653564,-76.505035,,,0,,0
930,930,"Third @ Hancock",,42.4464759827,-76.505226,,,0,,0
932,932,"Hancock @ Third",,42.4464912415,-76.505005,,,0,,0
933,933,"Third @ Adams",,42.4472961426,-76.505798,,,0,,0
934,934,"Third @ Adams",,42.4473953247,-76.505981,,,0,,0
939,939,"Aldi",,42.4492378235,-76.506561,,,0,,0
953,953,"Hancock @ First",,42.4472846985,-76.50309,,,0,,0
954,954,"Hancock @ First",,42.4474143982,-76.502968,,,0,,0
996,996,"Guthrie - Ithaca City Harbor",,42.452567,-76.505734,,,0,,0
997,997,"TCAT Office",,42.4532051086,-76.506073,,,0,,0
998,998,"TCAT Office",,42.453031,-76.506003,,,0,,0
