"placeId","cid","title","street","city","state","categoryName","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJh0llAKt22okRRNE7Xb8GGdI","15139139041355354436","Hometown Pizzeria Groton","196 Main St","Groton","New York","Restaurant","false","138",,"61","false",,"false","https://www.google.com/maps/place/Hometown+Pizzeria+Groton/@42.5878384,-76.3671597,17z/data=!3m1!4b1!4m6!3m5!1s0x89da76ab00654987:0xd21906bf5d3bd144!8m2!3d42.5878384!4d-76.3671597!16s%2Fg%2F1tc_0ht8?hl=en&entry=ttu","3","3.8","42.5878384","-76.3671597"
"ChIJA5GJ3gF02okRHcnH3UyxuFE","5888651456483412253","Main Street Pizzeria","120 Main St","Groton","New York","Pizza restaurant","false","109","$$","9","false",,"false","https://www.google.com/maps/place/Main+Street+Pizzeria/@42.5903156,-76.3680339,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7401de899103:0x51b8b14cddc7c91d!8m2!3d42.5903156!4d-76.3680339!16s%2Fg%2F1tg5_mqk?hl=en&entry=ttu","2","4.4","42.5903156","-76.3680339"
"ChIJ4Qk_gaGB0IkRaJT5gvn281k","6481795840220959848","Sunset Grill","823 Danby Rd","Ithaca","New York","American restaurant","false","795","$","389","false","Homey, brick-lined option for American staples featuring an awning-covered patio with lake views.","false","https://www.google.com/maps/place/Sunset+Grill/@42.429062,-76.497289,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a1813f09e1:0x59f3f6f982f99468!8m2!3d42.429062!4d-76.497289!16s%2Fg%2F1tsyqrwv?hl=en&entry=ttu","2","4.2","42.429062","-76.497289"
"ChIJ071I1PeA0IkRd6MneXgFMGE","7003103435547976567","The Bistro at La Tourelle","1152 Danby Rd","Ithaca","New York","Bistro","false","76","Dogs allowed","119","false",,"false","https://www.google.com/maps/place/The+Bistro+at+La+Tourelle/@42.4015307,-76.5022016,17z/data=!3m1!4b1!4m6!3m5!1s0x89d080f7d448bdd3:0x613005787927a377!8m2!3d42.4015307!4d-76.5022016!16s%2Fg%2F11gjx064g2?hl=en&entry=ttu","1","4.3","42.4015307","-76.5022016"
"ChIJnew43AF02okRSCo9PilVcz8","4572091682337401416","Casper's","118 Main St #1132","Groton","New York","Diner","false","124","$","19","false",,"false","https://www.google.com/maps/place/Casper's/@42.5904036,-76.3679438,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7401dc38ec9d:0x3f7355293e3d2a48!8m2!3d42.5904036!4d-76.3679438!16s%2Fg%2F1tdzg_0_?hl=en&entry=ttu","1","4.7","42.5904036","-76.3679438"
"ChIJDVi7Nd6B0IkRDK2KRqUZfVA","5799820092766858508","HaKaCha Restaurant","311 3rd St","Ithaca","New York","Asian fusion restaurant","false","191","$","217","false","Relaxed destination dishing up a menu of Thai & Japanese rice, noodle & side dishes.","false","https://www.google.com/maps/place/HaKaCha+Restaurant/@42.4471783,-76.504927,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081de35bb580d:0x507d19a5468aad0c!8m2!3d42.4471783!4d-76.504927!16s%2Fg%2F11h7ksssl_?hl=en&entry=ttu","20","4.7","42.4471783","-76.504927"
"ChIJzb-1dIuB0IkRGbtEU3S2eUI","4790060289414707993","Mac's Cafe","130 Statler Dr","Ithaca","New York","American restaurant","false","58","$$","6","false",,"false","https://www.google.com/maps/place/Mac's+Cafe/@42.4459683,-76.4820581,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818b74b5bfcd:0x4279b6745344bb19!8m2!3d42.4459683!4d-76.4820581!16s%2Fg%2F11g6qq07bd?hl=en&entry=ttu","14","4.1","42.4459683","-76.4820581"
"ChIJQ8TbqRqC0IkR7bk3FF7eNHM","8301504508798155245","McCormick's at Moakley House","215 Warren Rd","Ithaca","New York","American restaurant","false","19",,"13","false",,"false","https://www.google.com/maps/place/McCormick's+at+Moakley+House/@42.4582507,-76.4673295,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0821aa9dbc443:0x7334de5e1437b9ed!8m2!3d42.4582507!4d-76.4673295!16s%2Fg%2F11hdb8q_xk?hl=en&entry=ttu","11","4.3","42.4582507","-76.4673295"
"ChIJoz0g8wR52okRzHVsN8FHBuY","16575014373767804364","Dunkin'","1414 Dryden Rd","Freeville","New York","Coffee shop","false","128","$","20","false","Long-running chain serving signature breakfast items & a variety of coffee drinks.","false","https://www.google.com/maps/place/Dunkin'/@42.4719974,-76.4005955,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7904f3203da3:0xe60647c1376c75cc!8m2!3d42.4719974!4d-76.4005955!16s%2Fg%2F1q2w7vrpl?hl=en&entry=ttu","10","4.1","42.4719974","-76.4005955"
"ChIJ6Zw1U3552okRZziwdzdoI6I","11683296445769726055","Brewer's Kitchen & Taproom","8735 1384 Dryden Rd","Ithaca","New York","Bar & grill","false","288","$$","215","false",,"false","https://www.google.com/maps/place/Brewer's+Kitchen+%26+Taproom/@42.4710423,-76.4035622,17z/data=!3m1!4b1!4m6!3m5!1s0x89da797e53359ce9:0xa223683777b03867!8m2!3d42.4710423!4d-76.4035622!16s%2Fg%2F11fkf3st6f?hl=en&entry=ttu","1","4.7","42.4710423","-76.4035622"
"ChIJT4VR-lKD0IkRGIGQ4d_YWz8","4565481103343780120","Subway","40 Catherwood Rd Space C16","Ithaca","New York","Sandwich shop","false","6","$","1","false","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","false","https://www.google.com/maps/place/Subway/@42.4835383,-76.4910666,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08352fa51854f:0x3f5bd8dfe1908118!8m2!3d42.4835383!4d-76.4910666!16s%2Fg%2F11j2skmssy?hl=en&entry=ttu","20","1.8","42.4835383","-76.4910666"
"ChIJmcGnumeC0IkRvGXgjnnu_vo","18086155359422014908","Saigon Kitchen","526 W State St","Ithaca","New York","Vietnamese restaurant","false","985","$$","408","false","Pho, vermicelli & other Vietnamese favorites, plus bubble tea smoothies, are served in a warm space.","false","https://www.google.com/maps/place/Saigon+Kitchen/@42.4394572,-76.50747,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08267baa7c199:0xfafeee798ee065bc!8m2!3d42.4394572!4d-76.50747!16s%2Fg%2F113jckj8k?hl=en&entry=ttu","14","4.5","42.4394572","-76.50747"
"ChIJqT8_Ns992okRkyRKtAfWibQ","13009164327214261395","Spencer's Sugar Shack","290 Central Chapel Rd","Brooktondale","New York","Sugar shack","false","1",,"17","false",,"false","https://www.google.com/maps/place/Spencer's+Sugar+Shack/@42.3747159,-76.3542117,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7dcf363f3fa9:0xb489d607b44a2493!8m2!3d42.3747159!4d-76.3542117!16s%2Fg%2F11n0ztgkzw?hl=en&entry=ttu","1","5","42.3747159","-76.3542117"
"ChIJnX5VPueD0IkRZV9cEIxMrGg","7542487640392359781","What The Falafel (WTF)","840 Hanshaw Rd #3","Ithaca","New York","Falafel restaurant","false","23","$","101","false",,"false","https://www.google.com/maps/place/What+The+Falafel+(WTF)/@42.469617,-76.4783479,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083e73e557e9d:0x68ac4c8c105c5f65!8m2!3d42.469617!4d-76.4783479!16s%2Fg%2F11q4gl658g?hl=en&entry=ttu","16","4.4","42.469617","-76.4783479"
"ChIJ2aN2e1mC0IkRZTAgO4cygYU","9620025835434029157","Subway","15 Catherwood Rd","Ithaca","New York","Sandwich shop","false","61","$","7","false","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","false","https://www.google.com/maps/place/Subway/@42.4844127,-76.4878278,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082597b76a3d9:0x858132873b203065!8m2!3d42.4844127!4d-76.4878278!16s%2Fg%2F1td54dn4?hl=en&entry=ttu","15","3.8","42.4844127","-76.4878278"
"ChIJ_ykrfpyB0IkRqZCq7iMa1iM","2582280177973891241","Ned's Pizza NY","The Village Green Of Cayuga Heights, 840 Hanshaw Rd #3","Ithaca","NY","Pizza restaurant","false","569","$","157","false","Simple counter-serve joint for specialty pies, plus wings, subs, salads & calzones.","false","https://www.google.com/maps/place/Ned's+Pizza+NY/@42.4695476,-76.4784059,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7e2b29ff:0x23d61a23eeaa90a9!8m2!3d42.4695476!4d-76.4784059!16s%2Fg%2F1tjfc760?hl=en&entry=ttu","14","4.5","42.4695476","-76.4784059"
"ChIJKaOTClqC0IkRR_kIQxSUVro","13427082153796630855","Sicilian Delight","40 Catherwood Rd","Ithaca","New York","Pizza restaurant","false","212","$","241","false",,"false","https://www.google.com/maps/place/Sicilian+Delight/@42.4831879,-76.4912076,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0xba5694144308f947!8m2!3d42.4831879!4d-76.4912076!16s%2Fg%2F1vhq4pj7?hl=en&entry=ttu","12","4.3","42.4831879","-76.4912076"
"ChIJIRmbc1mC0IkRhgWw9a6blg8","1123256332824085894","McDonald's","2350 N Triphammer Rd","Ithaca","New York","Fast food restaurant","false","1550","$","151","false","Classic, long-running fast-food chain known for its burgers & fries.","false","https://www.google.com/maps/place/McDonald's/@42.4848011,-76.4869041,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08259739b1921:0xf969baef5b00586!8m2!3d42.4848011!4d-76.4869041!16s%2Fg%2F1vzg36bt?hl=en&entry=ttu","13","3","42.4848011","-76.4869041"
"ChIJ3TIFvmJ32okRqCOxljGjyMQ","14179762860152923048","Kingston's Cuisine","15 Catherwood Rd","Ithaca","New York","Restaurant","false","15",,"9","false",,"false","https://www.google.com/maps/place/Kingston's+Cuisine/@42.4844523,-76.4876408,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7762be0532dd:0xc4c8a33196b123a8!8m2!3d42.4844523!4d-76.4876408!16s%2Fg%2F11tct2h3ml?hl=en&entry=ttu","10","5","42.4844523","-76.4876408"
"ChIJp9Vg112C0IkR6MtZToPYwp4","11439944061941304296","Sumo Japanese Sushi And Hibachi Grill","2309 N Triphammer Rd #15","Ithaca","New York","Japanese restaurant","false","679","$$","623","false","Japanese eatery & bar with Zen-like digs & a menu of specialty rolls & lunch combos.","false","https://www.google.com/maps/place/Sumo+Japanese+Sushi+And+Hibachi+Grill/@42.4832541,-76.4816803,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825dd760d5a7:0x9ec2d8834e59cbe8!8m2!3d42.4832541!4d-76.4816803!16s%2Fg%2F11g_wvxnj?hl=en&entry=ttu","5","4.3","42.4832541","-76.4816803"
"ChIJuYqew2aD0IkREimL8IBHqLM","12945675747993528594","Northeast Pizza and Bones","23 Cinema Dr","Ithaca","New York","Pizza restaurant","false","128","$","51","false",,"false","https://www.google.com/maps/place/Northeast+Pizza+and+Bones/@42.4794962,-76.4777133,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08366c39e8ab9:0xb3a84780f08b2912!8m2!3d42.4794962!4d-76.4777133!16s%2Fg%2F11qqn0n9bl?hl=en&entry=ttu","3","4.3","42.4794962","-76.4777133"
"ChIJm2Ubk-aP0IkRmM-hWysD5lY","6261695816661061528","Hazelnut Kitchen","53 E Main St","Trumansburg","New York","Restaurant","false","326","$$","333","false","Seasonal dishes & desserts crafted from local ingredients in a low-key setting with an open kitchen.","false","https://www.google.com/maps/place/Hazelnut+Kitchen/@42.541687,-76.660211,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe6931b659b:0x56e6032b5ba1cf98!8m2!3d42.541687!4d-76.660211!16s%2Fg%2F1tgz1krm?hl=en&entry=ttu","19","4.7","42.541687","-76.660211"
"ChIJ1cj7kXiD0IkR4sxnn_4zOG0","7870097517519031522","Glenwood Pines","1213 Taughannock Blvd","Ithaca","New York","Bar & grill","false","935","$","381","false","Steaks, seafood & a signature burger highlight the American menu at this simple, family-owned spot.","false","https://www.google.com/maps/place/Glenwood+Pines/@42.4956371,-76.5412342,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0837891fbc8d5:0x6d3833fe9f67cce2!8m2!3d42.4956371!4d-76.5412342!16s%2Fg%2F1wrtdv3k?hl=en&entry=ttu","14","4.4","42.4956371","-76.5412342"
"ChIJpTlzmPCP0IkRttxZa0oG4PQ","17645110256736001206","Falls Restaurant & Catering","214 E Main St","Trumansburg","New York","American restaurant","false","461","$","103","false",,"false","https://www.google.com/maps/place/Falls+Restaurant+%26+Catering/@42.5366,-76.64844,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08ff0987339a5:0xf4e0064a6b59dcb6!8m2!3d42.5366!4d-76.64844!16s%2Fg%2F1tdb9tp9?hl=en&entry=ttu","17","4.4","42.5366","-76.64844"
"ChIJsxIqjGaD0IkR8eEXTmJaJoE","9306225058271191537","Louie’s Food Truck","Risley Hall, Front","Ithaca","NY","Fast food restaurant","false","9",,"2","false",,"false","https://www.google.com/maps/place/Louie%E2%80%99s+Food+Truck/@42.4533721,-76.4812619,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083668c2a12b3:0x81265a624e17e1f1!8m2!3d42.4533721!4d-76.4812619!16s%2Fg%2F11twbw7_9x?hl=en&entry=ttu","19","4.4","42.4533721","-76.4812619"
"ChIJ0a5zwCCC0IkRHWMtFYXPqWY","7397672033425646365","Franny's","921 University Ave","Ithaca","New York","Pan-Asian restaurant","false","22",,"5","false",,"false","https://www.google.com/maps/place/Franny's/@42.4510294,-76.4838846,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08220c073aed1:0x66a9cf85152d631d!8m2!3d42.4510294!4d-76.4838846!16s%2Fg%2F11c532x1pv?hl=en&entry=ttu","18","4.1","42.4510294","-76.4838846"
"ChIJfVa70x6C0IkRN006uOsrtUg","5239142032923577655","North Star Dining Room","186 Cradit Farm Dr","Ithaca","New York","Cafeteria","false","177","$","62","false",,"false","https://www.google.com/maps/place/North+Star+Dining+Room/@42.453519,-76.476055,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0821ed3bb567d:0x48b52bebb83a4d37!8m2!3d42.453519!4d-76.476055!16s%2Fg%2F1hhx4df1l?hl=en&entry=ttu","15","4.4","42.453519","-76.476055"
"ChIJHTPj7r162okRU_gENfooUsk","14506702404810242131","The Dryden Hotel","42 W Main St","Dryden","New York","Restaurant","false","86","$$","28","false",,"false","https://www.google.com/maps/place/The+Dryden+Hotel/@42.490643,-76.3009015,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7abdeee3331d:0xc95228fa3504f853!8m2!3d42.490643!4d-76.3009015!16s%2Fg%2F1tfqmcdg?hl=en&entry=ttu","18","3.8","42.490643","-76.3009015"
"ChIJK6fPVZl62okR7V6_NZ5xPv4","18320205258510261997","Subway","11 Ellis Dr Suite B","Dryden","New York","Sandwich shop","false","125","$","3","false","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","false","https://www.google.com/maps/place/Subway/@42.4994456,-76.2992191,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a9955cfa72b:0xfe3e719e35bf5eed!8m2!3d42.4994456!4d-76.2992191!16s%2Fg%2F1tf76hv8?hl=en&entry=ttu","16","3.9","42.4994456","-76.2992191"
"ChIJp3S_7ZZ62okRDBEY4AxQvIM","9492550130819666188","Golden City","9 North St","Dryden","New York","Chinese restaurant","false","247","$","34","false",,"false","https://www.google.com/maps/place/Golden+City/@42.491534,-76.297927,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a96edbf74a7:0x83bc500ce018110c!8m2!3d42.491534!4d-76.297927!16s%2Fg%2F12hl_dz28?hl=en&entry=ttu","14","4.5","42.491534","-76.297927"
"ChIJQwd2xJl62okRo_Z3KG3rQLU","13060697773437351587","McDonald's","59 North St","Dryden","New York","Fast food restaurant","false","518","$","44","false","Classic, long-running fast-food chain known for its burgers & fries.","false","https://www.google.com/maps/place/McDonald's/@42.4958867,-76.2987506,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a99c4760743:0xb540eb6d2877f6a3!8m2!3d42.4958867!4d-76.2987506!16s%2Fg%2F1ttpc8z4?hl=en&entry=ttu","10","3.2","42.4958867","-76.2987506"
"ChIJwyvFopZ62okRGwX6eceFHu8","17230356316157510939","Pizza and Bones","22 W Main St","Dryden","New York","Pizza restaurant","false","302","$","81","false",,"false","https://www.google.com/maps/place/Pizza+and+Bones/@42.4907472,-76.2987205,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a96a2c52bc3:0xef1e85c779fa051b!8m2!3d42.4907472!4d-76.2987205!16s%2Fg%2F11cn5pjpd4?hl=en&entry=ttu","6","4.1","42.4907472","-76.2987205"
"ChIJJ4F9dA5w2okRglmte6Geq0w","5524683784301926786","Frito-Lay Inc","161 Cortland Rd","Dryden","New York","Food products supplier","false","0",,"1","false",,"false","https://www.google.com/maps/place/Frito-Lay+Inc/@42.5119756,-76.2878774,17z/data=!3m1!4b1!4m6!3m5!1s0x89da700e747d8127:0x4cab9ea17bad5982!8m2!3d42.5119756!4d-76.2878774!16s%2Fg%2F1tq6l1rm?hl=en&entry=ttu","8",,"42.5119756","-76.2878774"
"ChIJbeBuPJl62okR1H-_ptbD_Ek","5331351385587810260","Carrozza Pizza Company","115 North St","Dryden","New York","Pizza delivery","false","277",,"45","false",,"false","https://www.google.com/maps/place/Carrozza+Pizza+Company/@42.4988967,-76.2984395,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a993c6ee06d:0x49fcc3d6a6bf7fd4!8m2!3d42.4988967!4d-76.2984395!16s%2Fg%2F11bv1cxr7k?hl=en&entry=ttu","10","4.4","42.4988967","-76.2984395"
"ChIJS6kge5d62okRjs3OcpdVCU8","5695177312741281166","Dunkin'","36 North St","Dryden","New York","Coffee shop","false","387","$","55","false","Long-running chain serving signature breakfast items & a variety of coffee drinks.","false","https://www.google.com/maps/place/Dunkin'/@42.494874,-76.2974801,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7a977b20a94b:0x4f09559772cecd8e!8m2!3d42.494874!4d-76.2974801!16s%2Fg%2F1td4w81p?hl=en&entry=ttu","15","4","42.494874","-76.2974801"
"ChIJDcjbBXSB0IkRXZH6CYmhlYk","9914007764676022621","Taste of Thai Express","209 S Meadow St","Ithaca","New York","Thai restaurant","false","714","££","389","false","Low-key destination for familiar soups, curries, rice dishes & pad Thai, with outdoor seating.","false","https://www.google.com/maps/place/Taste+of+Thai+Express/@42.4378047,-76.5079774,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817405dbc80d:0x8995a18909fa915d!8m2!3d42.4378047!4d-76.5079774!16s%2Fg%2F1tgdpjqk?hl=en&entry=ttu","18","4.2","42.4378047","-76.5079774"
"ChIJx7jKOX2B0IkRXz3hDtdiLdM","15216927391761907039","The Boatyard Grill","525 Old Taughannock Blvd","Ithaca","New York","Restaurant","false","1755","££","1296","false","American menu with Asian touches in a scenic lakeside setting with bands playing on an outdoor deck.","false","https://www.google.com/maps/place/The+Boatyard+Grill/@42.4458686,-76.5124949,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817d39cab8c7:0xd32d62d70ee13d5f!8m2!3d42.4458686!4d-76.5124949!16s%2Fg%2F11ggjc195h?hl=en&entry=ttu","13","4.4","42.4458686","-76.5124949"
"ChIJj5bugsuB0IkRvZuxC-b36LU","13107999282872556477","KFC","401 Elmira Rd","Ithaca","New York","Chicken restaurant","false","179","£","39","false","Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.","false","https://www.google.com/maps/place/KFC/@42.4193423,-76.5194765,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081cb82ee968f:0xb5e8f7e60bb19bbd!8m2!3d42.4193423!4d-76.5194765!16s%2Fg%2F11pw3chcvf?hl=en&entry=ttu","10","2.9","42.4193423","-76.5194765"
"ChIJ58OLtg-B0IkR8yVwu82L-XY","8573037081405695475","Wendy's","326 Elmira Rd","Ithaca","New York","Fast food restaurant","false","866","£","33","false","Fast-food burger chain serving sides such as chili & baked potatoes.","false","https://www.google.com/maps/place/Wendy's/@42.4261819,-76.5124288,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810fb68bc3e7:0x76f98bcdbb7025f3!8m2!3d42.4261819!4d-76.5124288!16s%2Fg%2F1wl4rl35?hl=en&entry=ttu","14","3.6","42.4261819","-76.5124288"
"ChIJxesisBuB0IkRqgz36fWOHyI","2458841108410993834","McDonald's","372 Elmira Rd","Ithaca","New York","Fast food restaurant","false","1287","£","93","false","Classic, long-running fast-food chain known for its burgers & fries.","false","https://www.google.com/maps/place/McDonald's/@42.4219755,-76.5177047,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811bb022ebc5:0x221f8ef5e9f70caa!8m2!3d42.4219755!4d-76.5177047!16s%2Fg%2F1hc198bjg?hl=en&entry=ttu","16","3","42.4219755","-76.5177047"
"ChIJRzyWHxyB0IkRpybZwFX_4DI","3666210840452343463","Subway","401 Elmira Rd Suite 1","Ithaca","New York","Sandwich shop","false","68","£","16","false","Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","false","https://www.google.com/maps/place/Subway/@42.4195538,-76.5192123,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811c1f963c47:0x32e0ff55c0d926a7!8m2!3d42.4195538!4d-76.5192123!16s%2Fg%2F1v75sx1x?hl=en&entry=ttu","8","3.8","42.4195538","-76.5192123"
"ChIJlwZ1aqOB0IkR_pBzvS7pSx0","2111037237309444350","Golden Bayou","401 Elmira Rd STE 11","Ithaca","New York","Chinese restaurant","false","83","££","542","false",,"false","https://www.google.com/maps/place/Golden+Bayou/@42.4194247,-76.5194199,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a36a750697:0x1d4be92ebd7390fe!8m2!3d42.4194247!4d-76.5194199!16s%2Fg%2F11qgs_6plq?hl=en&entry=ttu","2","4.2","42.4194247","-76.5194199"
"ChIJo7LgaKF90IkRGU8_8Ksx-oc","9798198553837784857","Covered Bridge Market","176 Main St","Newfield","New York","Pizza restaurant","false","228","££","57","false",,"false","https://www.google.com/maps/place/Covered+Bridge+Market/@42.3624,-76.5902786,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07da168e0b2a3:0x87fa31abf03f4f19!8m2!3d42.3624!4d-76.5902786!16s%2Fg%2F1td4fjjm?hl=en&entry=ttu","16","4.5","42.3624","-76.5902786"
"ChIJKxDeZ-eP0IkReexN7WkEKE4","5631756187026189433","Ron Don's Village Pub","1 Old Main St","Trumansburg","New York","American restaurant","false","239","£","61","false",,"false","https://www.google.com/maps/place/Ron+Don's+Village+Pub/@42.5424272,-76.6634217,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe767de102b:0x4e280469ed4dec79!8m2!3d42.5424272!4d-76.6634217!16s%2Fg%2F1thr847c?hl=en&entry=ttu","14","4.6","42.5424272","-76.6634217"
"ChIJv7UTOzN82okRvGwlJFQwc38","9183737203080391868","Dandy Mini Mart","2700 Slaterville Rd","Slaterville Springs","New York","Convenience Store","false","23",,"20","false",,"false","https://www.google.com/maps/place/Dandy+Mini+Mart/@42.3941876,-76.3473527,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7c333b13b5bf:0x7f73305424256cbc!8m2!3d42.3941876!4d-76.3473527!16s%2Fg%2F1tqnmmny?hl=en&entry=ttu","10","3.5","42.3941876","-76.3473527"
"ChIJ9aiHRdd80IkRNl-74wG2KPk","17953800033744412470","Seabring Inn","330 Sebring Rd","Newfield","New York","Bar & grill","false","181","£","52","false",,"false","https://www.google.com/maps/place/Seabring+Inn/@42.347088,-76.630202,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07cd74587a8f5:0xf928b601e3bb5f36!8m2!3d42.347088!4d-76.630202!16s%2Fg%2F1tklrjqm?hl=en&entry=ttu","2","4.6","42.347088","-76.630202"
"ChIJz9p3a5uB0IkRfiox8_N7R90","15944849293415885438","Jade Garden","108 S Meadow St","Ithaca","New York","Chinese restaurant","false","124","££","12","false",,"false","https://www.google.com/maps/place/Jade+Garden/@42.4389625,-76.5086498,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6b77dacf:0xdd477bf3f3312a7e!8m2!3d42.4389625!4d-76.5086498!16s%2Fg%2F11c5zw7lv7?hl=en&entry=ttu","20","4.5","42.4389625","-76.5086498"
"ChIJ-SgOTpyB0IkRfvwpevudQE0","5566622842841857150","Pizza Aroma","307 S Meadow St","Ithaca","New York","Pizza restaurant","false","226","££","49","false","Small, easygoing pizzeria offering a variety of creatively topped pies, plus calzones & vegan bites.","false","https://www.google.com/maps/place/Pizza+Aroma/@42.4371948,-76.5079962,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c4e0e28f9:0x4d409dfb7a29fc7e!8m2!3d42.4371948!4d-76.5079962!16s%2Fg%2F1thssc4p?hl=en&entry=ttu","19","4.5","42.4371948","-76.5079962"
"ChIJA5HMRXCB0IkRU6w00Bukr-4","17199145941315398739","Kelly's Dockside Cafe","319 Old Taughannock Blvd","Ithaca","New York","Seafood restaurant","false","542","££","355","false",,"false","https://www.google.com/maps/place/Kelly's+Dockside+Cafe/@42.441905,-76.512158,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817045cc9103:0xeeafa41bd034ac53!8m2!3d42.441905!4d-76.512158!16s%2Fg%2F1vljh9m1?hl=en&entry=ttu","18","3.9","42.441905","-76.512158"
"ChIJNd2Al5GB0IkRF_-bisMXRR0","2109118129104486167","Milkstand Restaurant","215 N Meadow St","Ithaca","New York","American restaurant","false","474","££","304","false",,"false","https://www.google.com/maps/place/Milkstand+Restaurant/@42.4407442,-76.5080244,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081919780dd35:0x1d4517c38a9bff17!8m2!3d42.4407442!4d-76.5080244!16s%2Fg%2F11rxff_0z7?hl=en&entry=ttu","11","4.2","42.4407442","-76.5080244"
"ChIJC1RBWXaB0IkRpuoFW_zGi7Q","13009710735750982310","The State Diner","428 W State St","Ithaca","New York","Diner","false","1240","£","366","false","Long-standing eatery offering classic American, Italian & Greek dishes, plus all-day breakfast.","false","https://www.google.com/maps/place/The+State+Diner/@42.439523,-76.505202,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081765941540b:0xb48bc6fc5b05eaa6!8m2!3d42.439523!4d-76.505202!16s%2Fg%2F1td77kbq?hl=en&entry=ttu","9","4.2","42.439523","-76.505202"
"ChIJ2WbA-HmB0IkRPNkL4PEuzGA","6975001539270924604","Tamarind","503 N Meadow St #3228","Ithaca","New York","Thai restaurant","false","515","££","171","false","Spicy curries, noodles & other traditional Thai offerings presented in casual surrounds.","false","https://www.google.com/maps/place/Tamarind/@42.4434172,-76.5082006,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08179f8c066d9:0x60cc2ef1e00bd93c!8m2!3d42.4434172!4d-76.5082006!16s%2Fg%2F1th7z9yx?hl=en&entry=ttu","8","4.4","42.4434172","-76.5082006"
"ChIJS1woCwN02okR-Wx93J2do1g","6387121997876129017","Benn Conger Inn","206 W Cortland St","Groton","New York","Bed & breakfast","false","105","£154","220","false",,"false","https://www.google.com/maps/place/Benn+Conger+Inn/@42.5915592,-76.3697506,17z/data=!3m1!4b1!4m9!3m8!1s0x89da74030b285c4b:0x58a39d9ddc7d6cf9!5m2!4m1!1i2!8m2!3d42.5915592!4d-76.3697506!16s%2Fg%2F1td6hgqv?hl=en&entry=ttu","11","4.8","42.5915592","-76.3697506"
